id,minute,result,X,Y,xG,player,h_a,player_id,situation,season,shotType,match_id,h_team,a_team,h_goals,a_goals,date,player_assisted,lastAction
430643,14,MissedShots,0.7519999694824219,0.5879999923706055,0.020545199513435364,Rafael Leão,h,7193,OpenPlay,2021,RightFoot,16780,AC Milan,Lazio,2,0,2021-09-12 16:00:00,,BallRecovery
430646,24,MissedShots,0.9359999847412109,0.62,0.25126200914382935,Rafael Leão,h,7193,OpenPlay,2021,Head,16780,AC Milan,Lazio,2,0,2021-09-12 16:00:00,Sandro Tonali,Chipped
430650,44,Goal,0.9130000305175782,0.485,0.6196939945220947,Rafael Leão,h,7193,OpenPlay,2021,RightFoot,16780,AC Milan,Lazio,2,0,2021-09-12 16:00:00,Ante Rebic,Pass
432239,68,MissedShots,0.8069999694824219,0.7519999694824219,0.021007699891924858,Rafael Leão,a,7193,OpenPlay,2021,RightFoot,16790,Juventus,AC Milan,1,1,2021-09-19 18:45:00,Theo Hernández,Pass
432751,38,MissedShots,0.8159999847412109,0.34700000762939454,0.03215840086340904,Rafael Leão,h,7193,OpenPlay,2021,RightFoot,16800,AC Milan,Venezia,2,0,2021-09-22 18:45:00,Pierre Kalulu Kyatengwa,TakeOn
433218,56,ShotOnPost,0.8690000152587891,0.7469999694824219,0.039662398397922516,Rafael Leão,a,7193,OpenPlay,2021,RightFoot,16812,Spezia,AC Milan,1,2,2021-09-25 13:00:00,Franck Kessié,Pass
433221,60,MissedShots,0.8680000305175781,0.545,0.10554900020360947,Rafael Leão,a,7193,OpenPlay,2021,LeftFoot,16812,Spezia,AC Milan,1,2,2021-09-25 13:00:00,Franck Kessié,BlockedPass
433222,61,SavedShot,0.9169999694824219,0.7240000152587891,0.08050890266895294,Rafael Leão,a,7193,OpenPlay,2021,LeftFoot,16812,Spezia,AC Milan,1,2,2021-09-25 13:00:00,Alexis Saelemaekers,TakeOn
433223,73,SavedShot,0.7730000305175782,0.5690000152587891,0.030737999826669693,Rafael Leão,a,7193,OpenPlay,2021,RightFoot,16812,Spezia,AC Milan,1,2,2021-09-25 13:00:00,Franck Kessié,Pass
433226,82,MissedShots,0.7319999694824219,0.7759999847412109,0.014035199768841267,Rafael Leão,a,7193,OpenPlay,2021,RightFoot,16812,Spezia,AC Milan,1,2,2021-09-25 13:00:00,Ismael Bennacer,Pass
433227,84,MissedShots,0.9340000152587891,0.610999984741211,0.030079899355769157,Rafael Leão,a,7193,OpenPlay,2021,Head,16812,Spezia,AC Milan,1,2,2021-09-25 13:00:00,Davide Calabria,Aerial
433230,91,MissedShots,0.830999984741211,0.6840000152587891,0.026222700253129005,Rafael Leão,a,7193,OpenPlay,2021,RightFoot,16812,Spezia,AC Milan,1,2,2021-09-25 13:00:00,Brahim Diaz,Cross
435849,68,BlockedShot,0.725,0.6179999923706054,0.023068999871611595,Rafael Leão,a,7193,OpenPlay,2021,RightFoot,16816,Atalanta,AC Milan,2,3,2021-10-03 18:45:00,Franck Kessié,Pass
435851,77,Goal,0.8480000305175781,0.5970000076293945,0.11754400283098221,Rafael Leão,a,7193,OpenPlay,2021,RightFoot,16816,Atalanta,AC Milan,2,3,2021-10-03 18:45:00,Theo Hernández,Pass
436546,44,BlockedShot,0.720999984741211,0.5379999923706055,0.015576500445604324,Rafael Leão,h,7193,OpenPlay,2021,LeftFoot,16831,AC Milan,Verona,3,2,2021-10-16 18:45:00,Fode Toure,Pass
436547,45,MissedShots,0.8909999847412109,0.48200000762939454,0.02607700042426586,Rafael Leão,h,7193,SetPiece,2021,Head,16831,AC Milan,Verona,3,2,2021-10-16 18:45:00,Ismael Bennacer,Aerial
436551,55,BlockedShot,0.889000015258789,0.6329999923706054,0.04957469925284386,Rafael Leão,h,7193,OpenPlay,2021,LeftFoot,16831,AC Milan,Verona,3,2,2021-10-16 18:45:00,Rade Krunic,HeadPass
436556,68,MissedShots,0.855999984741211,0.6809999847412109,0.047318100929260254,Rafael Leão,h,7193,OpenPlay,2021,RightFoot,16831,AC Milan,Verona,3,2,2021-10-16 18:45:00,Samu Castillejo,Pass
438014,14,MissedShots,0.875999984741211,0.31,0.04700149968266487,Rafael Leão,a,7193,OpenPlay,2021,LeftFoot,16837,Bologna,AC Milan,2,4,2021-10-23 18:45:00,,TakeOn
438015,15,Goal,0.9230000305175782,0.7380000305175781,0.0635908991098404,Rafael Leão,a,7193,OpenPlay,2021,LeftFoot,16837,Bologna,AC Milan,2,4,2021-10-23 18:45:00,Zlatan Ibrahimovic,Pass
438850,28,SavedShot,0.7390000152587891,0.5220000076293946,0.024217499420046806,Rafael Leão,h,7193,OpenPlay,2021,LeftFoot,16850,AC Milan,Torino,1,0,2021-10-26 18:45:00,Alexis Saelemaekers,Pass
438851,35,MissedShots,0.7390000152587891,0.26799999237060546,0.019999299198389053,Rafael Leão,h,7193,OpenPlay,2021,RightFoot,16850,AC Milan,Torino,1,0,2021-10-26 18:45:00,Davide Calabria,TakeOn
440534,9,MissedShots,0.92,0.524000015258789,0.38182199001312256,Rafael Leão,a,7193,OpenPlay,2021,LeftFoot,16862,Roma,AC Milan,1,2,2021-10-31 19:45:00,Davide Calabria,Cross
440539,36,BlockedShot,0.904000015258789,0.455,0.13889600336551666,Rafael Leão,a,7193,OpenPlay,2021,RightFoot,16862,Roma,AC Milan,1,2,2021-10-31 19:45:00,Alexis Saelemaekers,Pass
442088,13,SavedShot,0.8490000152587891,0.6919999694824219,0.03906039893627167,Rafael Leão,h,7193,OpenPlay,2021,RightFoot,16870,AC Milan,Inter,1,1,2021-11-07 19:45:00,Sandro Tonali,Pass
442089,15,SavedShot,0.6959999847412109,0.48400001525878905,0.011592400260269642,Rafael Leão,h,7193,OpenPlay,2021,RightFoot,16870,AC Milan,Inter,1,1,2021-11-07 19:45:00,,BallRecovery
442095,36,MissedShots,0.8959999847412109,0.59,0.09053049981594086,Rafael Leão,h,7193,OpenPlay,2021,RightFoot,16870,AC Milan,Inter,1,1,2021-11-07 19:45:00,,Rebound
442094,36,SavedShot,0.9,0.68,0.0645504966378212,Rafael Leão,h,7193,OpenPlay,2021,LeftFoot,16870,AC Milan,Inter,1,1,2021-11-07 19:45:00,Rade Krunic,Pass
442897,5,MissedShots,0.9169999694824219,0.6530000305175782,0.06416580080986023,Rafael Leão,a,7193,OpenPlay,2021,LeftFoot,16878,Fiorentina,AC Milan,4,3,2021-11-20 19:45:00,Sandro Tonali,Chipped
442902,20,SavedShot,0.76,0.51,0.028039800003170967,Rafael Leão,a,7193,OpenPlay,2021,RightFoot,16878,Fiorentina,AC Milan,4,3,2021-11-20 19:45:00,Theo Hernández,TakeOn
442903,29,SavedShot,0.8090000152587891,0.639000015258789,0.05674640089273453,Rafael Leão,a,7193,OpenPlay,2021,RightFoot,16878,Fiorentina,AC Milan,4,3,2021-11-20 19:45:00,Matteo Gabbia,Pass
442906,34,BlockedShot,0.909000015258789,0.66,0.06855429708957672,Rafael Leão,a,7193,OpenPlay,2021,LeftFoot,16878,Fiorentina,AC Milan,4,3,2021-11-20 19:45:00,Simon Kjaer,TakeOn
442909,43,BlockedShot,0.8490000152587891,0.6320000076293946,0.047550298273563385,Rafael Leão,a,7193,OpenPlay,2021,LeftFoot,16878,Fiorentina,AC Milan,4,3,2021-11-20 19:45:00,Sandro Tonali,BallTouch
442915,52,MissedShots,0.9030000305175782,0.65,0.07792189717292786,Rafael Leão,a,7193,OpenPlay,2021,RightFoot,16878,Fiorentina,AC Milan,4,3,2021-11-20 19:45:00,Franck Kessié,Pass
444576,54,MissedShots,0.825,0.7230000305175781,0.045016899704933167,Rafael Leão,h,7193,OpenPlay,2021,RightFoot,16889,AC Milan,Sassuolo,1,3,2021-11-28 14:00:00,Alexis Saelemaekers,Pass
446002,10,SavedShot,0.8009999847412109,0.40900001525878904,0.052412498742341995,Rafael Leão,h,7193,OpenPlay,2021,RightFoot,16910,AC Milan,Salernitana,2,0,2021-12-04 14:00:00,Franck Kessié,Pass
446006,20,MissedShots,0.879000015258789,0.5720000076293945,0.1249219998717308,Rafael Leão,h,7193,OpenPlay,2021,RightFoot,16910,AC Milan,Salernitana,2,0,2021-12-04 14:00:00,Brahim Diaz,Pass
446009,30,BlockedShot,0.879000015258789,0.624000015258789,0.0773921012878418,Rafael Leão,h,7193,OpenPlay,2021,LeftFoot,16910,AC Milan,Salernitana,2,0,2021-12-04 14:00:00,Theo Hernández,TakeOn
446015,44,BlockedShot,0.845999984741211,0.7280000305175781,0.05254850164055824,Rafael Leão,h,7193,OpenPlay,2021,RightFoot,16910,AC Milan,Salernitana,2,0,2021-12-04 14:00:00,Rade Krunic,HeadPass
451827,81,Goal,0.8540000152587891,0.5429999923706055,0.3733690083026886,Rafael Leão,h,7193,OpenPlay,2021,RightFoot,16951,AC Milan,Roma,3,1,2022-01-06 17:30:00,Zlatan Ibrahimovic,None
452319,6,SavedShot,0.92,0.725,0.06926710158586502,Rafael Leão,a,7193,OpenPlay,2021,RightFoot,16965,Venezia,AC Milan,0,3,2022-01-09 11:30:00,Zlatan Ibrahimovic,TakeOn
452328,40,SavedShot,0.740999984741211,0.445,0.027007900178432465,Rafael Leão,a,7193,OpenPlay,2021,RightFoot,16965,Venezia,AC Milan,0,3,2022-01-09 11:30:00,Alexis Saelemaekers,TakeOn
453897,1,MissedShots,0.8380000305175781,0.7069999694824218,0.03201320022344589,Rafael Leão,h,7193,OpenPlay,2021,RightFoot,16970,AC Milan,Spezia,1,2,2022-01-17 17:30:00,Zlatan Ibrahimovic,Pass
453900,15,SavedShot,0.9590000152587891,0.61,0.22366200387477875,Rafael Leão,h,7193,OpenPlay,2021,LeftFoot,16970,AC Milan,Spezia,1,2,2022-01-17 17:30:00,Zlatan Ibrahimovic,TakeOn
453903,23,MissedShots,0.8490000152587891,0.46700000762939453,0.08852250128984451,Rafael Leão,h,7193,OpenPlay,2021,RightFoot,16970,AC Milan,Spezia,1,2,2022-01-17 17:30:00,Alexis Saelemaekers,Pass
453910,45,Goal,0.8390000152587891,0.52,0.3294920027256012,Rafael Leão,h,7193,OpenPlay,2021,RightFoot,16970,AC Milan,Spezia,1,2,2022-01-17 17:30:00,,None
455437,7,MissedShots,0.8490000152587891,0.5540000152587891,0.05294499918818474,Rafael Leão,h,7193,FromCorner,2021,RightFoot,16982,AC Milan,Juventus,0,0,2022-01-23 19:45:00,Junior Messias,Pass
455439,19,SavedShot,0.8109999847412109,0.5120000076293946,0.063052698969841,Rafael Leão,h,7193,OpenPlay,2021,RightFoot,16982,AC Milan,Juventus,0,0,2022-01-23 19:45:00,Zlatan Ibrahimovic,Pass
455450,55,SavedShot,0.765,0.46900001525878904,0.027741000056266785,Rafael Leão,h,7193,OpenPlay,2021,RightFoot,16982,AC Milan,Juventus,0,0,2022-01-23 19:45:00,Olivier Giroud,Pass
455868,19,MissedShots,0.8480000305175781,0.4520000076293945,0.09200990200042725,Rafael Leão,a,7193,OpenPlay,2021,RightFoot,16989,Inter,AC Milan,1,2,2022-02-05 17:00:00,Alexis Saelemaekers,Pass
455875,34,MissedShots,0.92,0.5590000152587891,0.13742899894714355,Rafael Leão,a,7193,OpenPlay,2021,RightFoot,16989,Inter,AC Milan,1,2,2022-02-05 17:00:00,Theo Hernández,Pass
455883,64,MissedShots,0.870999984741211,0.580999984741211,0.08265189826488495,Rafael Leão,a,7193,OpenPlay,2021,RightFoot,16989,Inter,AC Milan,1,2,2022-02-05 17:00:00,Brahim Diaz,Pass
457310,7,Goal,0.93,0.669000015258789,0.17670699954032898,Rafael Leão,h,7193,OpenPlay,2021,RightFoot,17001,AC Milan,Sampdoria,1,0,2022-02-13 11:30:00,Mike Maignan,TakeOn
458508,22,BlockedShot,0.8190000152587891,0.5279999923706055,0.0776263028383255,Rafael Leão,a,7193,OpenPlay,2021,LeftFoot,17012,Salernitana,AC Milan,2,2,2022-02-19 19:45:00,Olivier Giroud,Pass
458514,46,MissedShots,0.9230000305175782,0.5429999923706055,0.12578600645065308,Rafael Leão,a,7193,OpenPlay,2021,RightFoot,17012,Salernitana,AC Milan,2,2,2022-02-19 19:45:00,Sandro Tonali,Chipped
458519,67,SavedShot,0.755,0.6029999923706054,0.018570400774478912,Rafael Leão,a,7193,OpenPlay,2021,RightFoot,17012,Salernitana,AC Milan,2,2,2022-02-19 19:45:00,Ante Rebic,Pass
459314,28,Goal,0.9640000152587891,0.5570000076293945,0.472802996635437,Rafael Leão,h,7193,OpenPlay,2021,RightFoot,17021,AC Milan,Udinese,1,1,2022-02-25 17:45:00,Sandro Tonali,Chipped
461892,27,SavedShot,0.720999984741211,0.575,0.014851399697363377,Rafael Leão,a,7193,OpenPlay,2021,RightFoot,17032,Napoli,AC Milan,0,1,2022-03-06 19:45:00,,Dispossessed
461898,51,SavedShot,0.7530000305175781,0.6120000076293945,0.028421400114893913,Rafael Leão,a,7193,OpenPlay,2021,RightFoot,17032,Napoli,AC Milan,0,1,2022-03-06 19:45:00,Theo Hernández,Pass
462720,10,BlockedShot,0.85,0.674000015258789,0.047437701374292374,Rafael Leão,h,7193,OpenPlay,2021,RightFoot,17040,AC Milan,Empoli,1,0,2022-03-12 19:45:00,Junior Messias,Pass
464191,46,MissedShots,0.8030000305175782,0.7469999694824219,0.02185009978711605,Rafael Leão,a,7193,OpenPlay,2021,RightFoot,17047,Cagliari,AC Milan,0,1,2022-03-19 19:45:00,Brahim Diaz,Pass
464192,49,SavedShot,0.86,0.5570000076293945,0.09952879697084427,Rafael Leão,a,7193,OpenPlay,2021,LeftFoot,17047,Cagliari,AC Milan,0,1,2022-03-19 19:45:00,Theo Hernández,Pass
466191,15,MissedShots,0.8630000305175781,0.47099998474121096,0.07091090083122253,Rafael Leão,h,7193,SetPiece,2021,LeftFoot,17061,AC Milan,Bologna,0,0,2022-04-04 18:45:00,,None
466190,15,BlockedShot,0.835,0.28200000762939453,0.025207800790667534,Rafael Leão,h,7193,SetPiece,2021,LeftFoot,17061,AC Milan,Bologna,0,0,2022-04-04 18:45:00,Sandro Tonali,Pass
466199,30,BlockedShot,0.745,0.715999984741211,0.017136000096797943,Rafael Leão,h,7193,OpenPlay,2021,RightFoot,17061,AC Milan,Bologna,0,0,2022-04-04 18:45:00,Ismael Bennacer,Pass
466200,31,BlockedShot,0.835,0.6969999694824218,0.024229800328612328,Rafael Leão,h,7193,SetPiece,2021,RightFoot,17061,AC Milan,Bologna,0,0,2022-04-04 18:45:00,,None
466205,45,MissedShots,0.925,0.5790000152587891,0.13456499576568604,Rafael Leão,h,7193,OpenPlay,2021,LeftFoot,17061,AC Milan,Bologna,0,0,2022-04-04 18:45:00,Brahim Diaz,Pass
466207,46,SavedShot,0.8690000152587891,0.66,0.0660019963979721,Rafael Leão,h,7193,OpenPlay,2021,RightFoot,17061,AC Milan,Bologna,0,0,2022-04-04 18:45:00,Brahim Diaz,Pass
466211,55,BlockedShot,0.8430000305175781,0.29700000762939455,0.05528010055422783,Rafael Leão,h,7193,OpenPlay,2021,RightFoot,17061,AC Milan,Bologna,0,0,2022-04-04 18:45:00,Brahim Diaz,Pass
466215,71,MissedShots,0.8530000305175781,0.585,0.08169969916343689,Rafael Leão,h,7193,OpenPlay,2021,RightFoot,17061,AC Milan,Bologna,0,0,2022-04-04 18:45:00,Zlatan Ibrahimovic,Pass
467645,6,BlockedShot,0.7659999847412109,0.41200000762939454,0.022810399532318115,Rafael Leão,a,7193,OpenPlay,2021,RightFoot,17074,Torino,AC Milan,0,0,2022-04-10 18:45:00,Alexis Saelemaekers,Pass
467665,85,BlockedShot,0.735999984741211,0.4370000076293945,0.015645399689674377,Rafael Leão,a,7193,OpenPlay,2021,RightFoot,17074,Torino,AC Milan,0,0,2022-04-10 18:45:00,Olivier Giroud,Pass
467668,91,BlockedShot,0.8859999847412109,0.6029999923706054,0.11264099925756454,Rafael Leão,a,7193,OpenPlay,2021,LeftFoot,17074,Torino,AC Milan,0,0,2022-04-10 18:45:00,,TakeOn
467814,10,Goal,0.9369999694824219,0.5670000076293945,0.34191399812698364,Rafael Leão,h,7193,OpenPlay,2021,LeftFoot,17081,AC Milan,Genoa,2,0,2022-04-15 19:00:00,Pierre Kalulu Kyatengwa,Cross
467822,76,SavedShot,0.8780000305175781,0.6940000152587891,0.10852299630641937,Rafael Leão,h,7193,OpenPlay,2021,LeftFoot,17081,AC Milan,Genoa,2,0,2022-04-15 19:00:00,Ante Rebic,Chipped
470861,27,MissedShots,0.919000015258789,0.6659999847412109,0.0683974027633667,Rafael Leão,a,7193,OpenPlay,2021,LeftFoot,17091,Lazio,AC Milan,1,2,2022-04-24 18:45:00,Franck Kessié,Pass
470864,31,SavedShot,0.8069999694824219,0.7469999694824219,0.016977200284600258,Rafael Leão,a,7193,OpenPlay,2021,RightFoot,17091,Lazio,AC Milan,1,2,2022-04-24 18:45:00,Pierre Kalulu Kyatengwa,BallRecovery
470867,36,BlockedShot,0.7919999694824219,0.705,0.022114599123597145,Rafael Leão,a,7193,OpenPlay,2021,RightFoot,17091,Lazio,AC Milan,1,2,2022-04-24 18:45:00,Brahim Diaz,Pass
470877,60,BlockedShot,0.7440000152587891,0.695,0.0149148004129529,Rafael Leão,a,7193,OpenPlay,2021,RightFoot,17091,Lazio,AC Milan,1,2,2022-04-24 18:45:00,Fikayo Tomori,TakeOn
470879,64,MissedShots,0.5940000152587891,0.8059999847412109,0.00772362994030118,Rafael Leão,a,7193,OpenPlay,2021,RightFoot,17091,Lazio,AC Milan,1,2,2022-04-24 18:45:00,,BallRecovery
470884,83,SavedShot,0.8880000305175781,0.7019999694824218,0.03558909893035889,Rafael Leão,a,7193,OpenPlay,2021,LeftFoot,17091,Lazio,AC Milan,1,2,2022-04-24 18:45:00,Ante Rebic,TakeOn
472114,29,BlockedShot,0.9019999694824219,0.6840000152587891,0.06360519677400589,Rafael Leão,h,7193,OpenPlay,2021,RightFoot,17100,AC Milan,Fiorentina,1,0,2022-05-01 13:00:00,Brahim Diaz,Pass
472118,44,BlockedShot,0.8159999847412109,0.69,0.025038400664925575,Rafael Leão,h,7193,OpenPlay,2021,RightFoot,17100,AC Milan,Fiorentina,1,0,2022-05-01 13:00:00,Franck Kessié,Pass
472120,47,MissedShots,0.9019999694824219,0.5120000076293946,0.46153900027275085,Rafael Leão,h,7193,OpenPlay,2021,RightFoot,17100,AC Milan,Fiorentina,1,0,2022-05-01 13:00:00,Olivier Giroud,TakeOn
472126,81,Goal,0.88,0.6320000076293946,0.07228220254182816,Rafael Leão,h,7193,OpenPlay,2021,RightFoot,17100,AC Milan,Fiorentina,1,0,2022-05-01 13:00:00,,BallRecovery
474555,5,MissedShots,0.750999984741211,0.705999984741211,0.017222300171852112,Rafael Leão,a,7193,OpenPlay,2021,RightFoot,17108,Verona,AC Milan,1,3,2022-05-08 18:45:00,Theo Hernández,Pass
474575,64,SavedShot,0.9169999694824219,0.6790000152587891,0.08243239670991898,Rafael Leão,a,7193,OpenPlay,2021,RightFoot,17108,Verona,AC Milan,1,3,2022-05-08 18:45:00,Ante Rebic,Pass
476547,20,SavedShot,0.894000015258789,0.7190000152587891,0.04105269908905029,Rafael Leão,h,7193,OpenPlay,2021,RightFoot,17121,AC Milan,Atalanta,2,0,2022-05-15 16:00:00,Rade Krunic,Pass
476552,41,MissedShots,0.8190000152587891,0.5429999923706055,0.06390400230884552,Rafael Leão,h,7193,OpenPlay,2021,RightFoot,17121,AC Milan,Atalanta,2,0,2022-05-15 16:00:00,Alexis Saelemaekers,Pass
476553,44,BlockedShot,0.749000015258789,0.605,0.016587400808930397,Rafael Leão,h,7193,OpenPlay,2021,RightFoot,17121,AC Milan,Atalanta,2,0,2022-05-15 16:00:00,,None
476556,55,Goal,0.885,0.35700000762939454,0.46919700503349304,Rafael Leão,h,7193,OpenPlay,2021,RightFoot,17121,AC Milan,Atalanta,2,0,2022-05-15 16:00:00,Junior Messias,Throughball
478054,7,BlockedShot,0.9069999694824219,0.590999984741211,0.11475899815559387,Rafael Leão,a,7193,OpenPlay,2021,RightFoot,17132,Sassuolo,AC Milan,0,3,2022-05-22 16:00:00,Sandro Tonali,Pass
478057,11,SavedShot,0.845,0.7280000305175781,0.03539289906620979,Rafael Leão,a,7193,OpenPlay,2021,RightFoot,17132,Sassuolo,AC Milan,0,3,2022-05-22 16:00:00,Franck Kessié,TakeOn
478068,39,SavedShot,0.8530000305175781,0.485,0.08875869959592819,Rafael Leão,a,7193,OpenPlay,2021,RightFoot,17132,Sassuolo,AC Milan,0,3,2022-05-22 16:00:00,,None
480525,17,MissedShots,0.72,0.5970000076293945,0.01928430050611496,Rafael Leão,h,7193,OpenPlay,2022,LeftFoot,18582,AC Milan,Udinese,4,2,2022-08-13 16:30:00,Junior Messias,Pass
480535,74,MissedShots,0.8430000305175781,0.41200000762939454,0.10117299854755402,Rafael Leão,h,7193,OpenPlay,2022,LeftFoot,18582,AC Milan,Udinese,4,2,2022-08-13 16:30:00,Fikayo Tomori,Chipped
482801,0,MissedShots,0.9730000305175781,0.7330000305175781,0.03738050162792206,Rafael Leão,a,7193,OpenPlay,2022,RightFoot,18599,Atalanta,AC Milan,1,1,2022-08-21 18:45:00,Brahim Diaz,Pass
482802,2,SavedShot,0.9030000305175782,0.27,0.03901119902729988,Rafael Leão,a,7193,OpenPlay,2022,RightFoot,18599,Atalanta,AC Milan,1,1,2022-08-21 18:45:00,Ante Rebic,Pass
482813,33,SavedShot,0.7240000152587891,0.57,0.017896899953484535,Rafael Leão,a,7193,OpenPlay,2022,RightFoot,18599,Atalanta,AC Milan,1,1,2022-08-21 18:45:00,Brahim Diaz,Pass
482819,52,MissedShots,0.7530000305175781,0.54,0.022766800597310066,Rafael Leão,a,7193,OpenPlay,2022,RightFoot,18599,Atalanta,AC Milan,1,1,2022-08-21 18:45:00,Ismael Bennacer,Pass
483980,20,Goal,0.905,0.62,0.3884519934654236,Rafael Leão,h,7193,OpenPlay,2022,RightFoot,18606,AC Milan,Bologna,2,0,2022-08-27 18:45:00,Charles De Ketelaere,Pass
483984,27,MissedShots,0.8769999694824219,0.4420000076293945,0.10529900342226028,Rafael Leão,h,7193,OpenPlay,2022,RightFoot,18606,AC Milan,Bologna,2,0,2022-08-27 18:45:00,,Rebound
483985,32,BlockedShot,0.9440000152587891,0.6530000305175782,0.01541990041732788,Rafael Leão,h,7193,OpenPlay,2022,Head,18606,AC Milan,Bologna,2,0,2022-08-27 18:45:00,Charles De Ketelaere,Aerial
483987,38,BlockedShot,0.74,0.5940000152587891,0.023705899715423584,Rafael Leão,h,7193,OpenPlay,2022,LeftFoot,18606,AC Milan,Bologna,2,0,2022-08-27 18:45:00,Ismael Bennacer,Pass
483990,46,SavedShot,0.9430000305175781,0.6370000076293946,0.4093250036239624,Rafael Leão,h,7193,OpenPlay,2022,RightFoot,18606,AC Milan,Bologna,2,0,2022-08-27 18:45:00,Olivier Giroud,Pass
483992,47,BlockedShot,0.755,0.5940000152587891,0.028553100302815437,Rafael Leão,h,7193,OpenPlay,2022,RightFoot,18606,AC Milan,Bologna,2,0,2022-08-27 18:45:00,Charles De Ketelaere,Pass
484808,7,MissedShots,0.88,0.6459999847412109,0.05309030041098595,Rafael Leão,a,7193,OpenPlay,2022,RightFoot,18612,Sassuolo,AC Milan,0,0,2022-08-30 16:30:00,,Rebound
484809,11,MissedShots,0.774000015258789,0.519000015258789,0.06891009956598282,Rafael Leão,a,7193,OpenPlay,2022,RightFoot,18612,Sassuolo,AC Milan,0,0,2022-08-30 16:30:00,,TakeOn
484810,12,BlockedShot,0.904000015258789,0.68,0.0597412995994091,Rafael Leão,a,7193,OpenPlay,2022,RightFoot,18612,Sassuolo,AC Milan,0,0,2022-08-30 16:30:00,Theo Hernández,Pass
484822,69,BlockedShot,0.9080000305175782,0.649000015258789,0.056610699743032455,Rafael Leão,a,7193,FromCorner,2022,RightFoot,18612,Sassuolo,AC Milan,0,0,2022-08-30 16:30:00,,None
484821,69,BlockedShot,0.9219999694824219,0.3579999923706055,0.30683499574661255,Rafael Leão,a,7193,OpenPlay,2022,RightFoot,18612,Sassuolo,AC Milan,0,0,2022-08-30 16:30:00,Junior Messias,Pass
484825,93,SavedShot,0.8619999694824219,0.4329999923706055,0.09558510035276413,Rafael Leão,a,7193,OpenPlay,2022,RightFoot,18612,Sassuolo,AC Milan,0,0,2022-08-30 16:30:00,Charles De Ketelaere,Pass
486101,16,SavedShot,0.7969999694824219,0.7040000152587891,0.024976199492812157,Rafael Leão,h,7193,OpenPlay,2022,RightFoot,18623,AC Milan,Inter,3,2,2022-09-03 16:00:00,Charles De Ketelaere,Pass
486105,27,Goal,0.9230000305175782,0.65,0.25997599959373474,Rafael Leão,h,7193,OpenPlay,2022,LeftFoot,18623,AC Milan,Inter,3,2,2022-09-03 16:00:00,Sandro Tonali,Pass
486114,43,BlockedShot,0.919000015258789,0.6819999694824219,0.06621170043945312,Rafael Leão,h,7193,OpenPlay,2022,LeftFoot,18623,AC Milan,Inter,3,2,2022-09-03 16:00:00,Ismael Bennacer,Pass
486121,59,Goal,0.9480000305175781,0.6480000305175782,0.35303598642349243,Rafael Leão,h,7193,OpenPlay,2022,RightFoot,18623,AC Milan,Inter,3,2,2022-09-03 16:00:00,Olivier Giroud,Pass
486133,87,MissedShots,0.845,0.47,0.09602990001440048,Rafael Leão,h,7193,OpenPlay,2022,RightFoot,18623,AC Milan,Inter,3,2,2022-09-03 16:00:00,Brahim Diaz,Pass
487681,2,BlockedShot,0.8630000305175781,0.6419999694824219,0.09058249741792679,Rafael Leão,a,7193,OpenPlay,2022,LeftFoot,18640,Sampdoria,AC Milan,1,2,2022-09-10 18:45:00,Charles De Ketelaere,Pass
487687,28,MissedShots,0.7730000305175782,0.7169999694824218,0.022486500442028046,Rafael Leão,a,7193,OpenPlay,2022,RightFoot,18640,Sampdoria,AC Milan,1,2,2022-09-10 18:45:00,Theo Hernández,Pass
490411,7,SavedShot,0.9169999694824219,0.5870000076293945,0.4036720097064972,Rafael Leão,a,7193,OpenPlay,2022,RightFoot,18653,Empoli,AC Milan,1,3,2022-10-01 18:45:00,Charles De Ketelaere,Pass
490421,41,MissedShots,0.9230000305175782,0.31799999237060544,0.06822069734334946,Rafael Leão,a,7193,OpenPlay,2022,RightFoot,18653,Empoli,AC Milan,1,3,2022-10-01 18:45:00,Rade Krunic,Pass
490429,60,BlockedShot,0.775,0.575999984741211,0.02860569953918457,Rafael Leão,a,7193,OpenPlay,2022,RightFoot,18653,Empoli,AC Milan,1,3,2022-10-01 18:45:00,Sandro Tonali,Pass
490444,96,Goal,0.815,0.524000015258789,0.2699739933013916,Rafael Leão,a,7193,OpenPlay,2022,RightFoot,18653,Empoli,AC Milan,1,3,2022-10-01 18:45:00,Ante Rebic,Pass
491720,19,ShotOnPost,0.9519999694824218,0.5259999847412109,0.14676299691200256,Rafael Leão,h,7193,FromCorner,2022,RightFoot,18665,AC Milan,Juventus,2,0,2022-10-08 16:00:00,Pierre Kalulu Kyatengwa,Rebound
491722,28,BlockedShot,0.9290000152587891,0.7280000305175781,0.03910059854388237,Rafael Leão,h,7193,FromCorner,2022,RightFoot,18665,AC Milan,Juventus,2,0,2022-10-08 16:00:00,Theo Hernández,TakeOn
491725,33,ShotOnPost,0.7119999694824218,0.58,0.01563440077006817,Rafael Leão,h,7193,OpenPlay,2022,RightFoot,18665,AC Milan,Juventus,2,0,2022-10-08 16:00:00,Ismael Bennacer,Pass
491726,35,BlockedShot,0.745,0.44,0.0166315995156765,Rafael Leão,h,7193,OpenPlay,2022,RightFoot,18665,AC Milan,Juventus,2,0,2022-10-08 16:00:00,Olivier Giroud,Pass
491730,52,MissedShots,0.8019999694824219,0.375,0.045958198606967926,Rafael Leão,h,7193,OpenPlay,2022,RightFoot,18665,AC Milan,Juventus,2,0,2022-10-08 16:00:00,Brahim Diaz,Pass
